Dataset: ArticularyWordRecognition
Arguments: Namespace(batch_size=8, dataset='ArticularyWordRecognition', epochs=1000, eval=True, gpu=0, irregular=0, iters=None, loader='UEA', lr=0.001, max_threads=8, max_train_length=3000, repr_dims=320, run_name='UEA', save_every=None, seed=42)
Loading data... done
Epoch #165: train loss = 0.297008, val loss = 0.017401, total loss = 0.151297, Epoch time: 1.98 seconds, remaining time: 26.67 minutes
Epoch #166: train loss = 0.274201, val loss = 0.014666, total loss = 0.138950, Epoch time: 2.00 seconds, remaining time: 26.80 minutes
Epoch #167: train loss = 0.346675, val loss = 0.021471, total loss = 0.177202, Epoch time: 1.94 seconds, remaining time: 26.82 minutes
Epoch #168: train loss = 0.381540, val loss = 0.014408, total loss = 0.190218, Epoch time: 1.82 seconds, remaining time: 26.65 minutes
Epoch #169: train loss = 0.376947, val loss = 0.021570, total loss = 0.191751, Epoch time: 1.86 seconds, remaining time: 26.58 minutes
Epoch #170: train loss = 0.313247, val loss = 0.010107, total loss = 0.155272, Epoch time: 1.92 seconds, remaining time: 26.59 minutes
Epoch #171: train loss = 0.241013, val loss = 0.011339, total loss = 0.121324, Epoch time: 1.98 seconds, remaining time: 26.66 minutes
Epoch #172: train loss = 0.239508, val loss = 0.011395, total loss = 0.120632, Epoch time: 1.95 seconds, remaining time: 26.64 minutes
Epoch #173: train loss = 0.368404, val loss = 0.026449, total loss = 0.190202, Epoch time: 1.87 seconds, remaining time: 26.54 minutes
Epoch #174: train loss = 0.318583, val loss = 0.015770, total loss = 0.160779, Epoch time: 1.94 seconds, remaining time: 26.51 minutes
Epoch #175: train loss = 0.296337, val loss = 0.014123, total loss = 0.149268, Epoch time: 2.01 seconds, remaining time: 26.51 minutes
Epoch #176: train loss = 0.364427, val loss = 0.020091, total loss = 0.184984, Epoch time: 1.95 seconds, remaining time: 26.41 minutes
Epoch #177: train loss = 0.413443, val loss = 0.049595, total loss = 0.223832, Epoch time: 2.00 seconds, remaining time: 26.46 minutes
Epoch #178: train loss = 0.438580, val loss = 0.021044, total loss = 0.220991, Epoch time: 1.95 seconds, remaining time: 26.60 minutes
Epoch #179: train loss = 0.333561, val loss = 0.027383, total loss = 0.174004, Epoch time: 1.98 seconds, remaining time: 26.73 minutes
Epoch #180: train loss = 0.430443, val loss = 0.023948, total loss = 0.218608, Epoch time: 1.95 seconds, remaining time: 26.73 minutes
Epoch #181: train loss = 0.386696, val loss = 0.025794, total loss = 0.198620, Epoch time: 1.99 seconds, remaining time: 26.72 minutes
Epoch #182: train loss = 0.421483, val loss = 0.024635, total loss = 0.214675, Epoch time: 1.95 seconds, remaining time: 26.69 minutes
Epoch #183: train loss = 0.350281, val loss = 0.017564, total loss = 0.176893, Epoch time: 1.96 seconds, remaining time: 26.76 minutes
Epoch #184: train loss = 0.399046, val loss = 0.028284, total loss = 0.205832, Epoch time: 1.89 seconds, remaining time: 26.66 minutes
Epoch #185: train loss = 0.326832, val loss = 0.021942, total loss = 0.167946, Epoch time: 1.98 seconds, remaining time: 26.59 minutes
Epoch #186: train loss = 0.427525, val loss = 0.034858, total loss = 0.222896, Epoch time: 1.96 seconds, remaining time: 26.57 minutes
Epoch #187: train loss = 0.360638, val loss = 0.014643, total loss = 0.180331, Epoch time: 1.99 seconds, remaining time: 26.52 minutes
Epoch #188: train loss = 0.333529, val loss = 0.020807, total loss = 0.170561, Epoch time: 1.98 seconds, remaining time: 26.54 minutes
Epoch #189: train loss = 0.396565, val loss = 0.017690, total loss = 0.199123, Epoch time: 1.97 seconds, remaining time: 26.49 minutes
Epoch #190: train loss = 0.271711, val loss = 0.016076, total loss = 0.138493, Epoch time: 2.01 seconds, remaining time: 26.55 minutes
Epoch #191: train loss = 0.300210, val loss = 0.019224, total loss = 0.153781, Epoch time: 2.02 seconds, remaining time: 26.56 minutes
Epoch #192: train loss = 0.281823, val loss = 0.008280, total loss = 0.139272, Epoch time: 2.05 seconds, remaining time: 26.67 minutes
Epoch #193: train loss = 0.357139, val loss = 0.013693, total loss = 0.178160, Epoch time: 1.95 seconds, remaining time: 26.63 minutes
Epoch #194: train loss = 0.239354, val loss = 0.011977, total loss = 0.120862, Epoch time: 2.06 seconds, remaining time: 26.82 minutes
Epoch #195: train loss = 0.352784, val loss = 0.014936, total loss = 0.176722, Epoch time: 1.95 seconds, remaining time: 26.75 minutes
Epoch #196: train loss = 0.265410, val loss = 0.011730, total loss = 0.133210, Epoch time: 2.02 seconds, remaining time: 26.81 minutes
Epoch #197: train loss = 0.310167, val loss = 0.017680, total loss = 0.157744, Epoch time: 1.97 seconds, remaining time: 26.75 minutes
Epoch #198: train loss = 0.292100, val loss = 0.017313, total loss = 0.148901, Epoch time: 1.96 seconds, remaining time: 26.68 minutes
Epoch #199: train loss = 0.280886, val loss = 0.009166, total loss = 0.139285, Epoch time: 2.04 seconds, remaining time: 26.73 minutes
Epoch #200: train loss = 0.336559, val loss = 0.013981, total loss = 0.168455, Epoch time: 2.00 seconds, remaining time: 26.68 minutes
